locus_tag	symbol	product	chromosome	accession	start	end	strand	exons	protein_len	source_locus	subgenome	identity	QC	eggnog_seed_ortholog	eggnog_evalue	eggnog_score	eggnog_eggNOG_OGs	eggnog_tax_ceiling	eggnog_farthest_donor_lineage	eggnog_COG_category	eggnog_Preferred_name	eggnog_GOs	eggnog_EC	eggnog_KEGG_ko	eggnog_KEGG_Pathway	eggnog_KEGG_Module	eggnog_KEGG_Reaction	eggnog_KEGG_rclass	eggnog_BRITE	eggnog_KEGG_TC	eggnog_CAZy	eggnog_BiGG_Reaction	eggnog_PFAMs	eggnog_annotation_confidence
APU25_24245		hypothetical protein	10	CM128234.1	385084	390664	+	14	1083	ACKKBG_A26515	tie	0.9936	pass	3075.A0A087SH63	0.0	1682.0	SWIRM@131567|A-1*,SWIRM@2759|Lj-15,DEK_C@131567|C-2,Amino_oxidase@131567|Bd-8	Eukaryota	1;131567;2759;33154;4751;112252;1913637;1137986;2212732;214503;4854;299330;64571	COG1231	AOX2	GO:0003677,GO:0003713,GO:0005515,GO:0005739,GO:0006338,GO:0008150,GO:0008270,GO:0011000,GO:0030466,GO:0031491,GO:0031508,GO:0031509,GO:0032452,GO:0032453,GO:0033696,GO:0042393,GO:0044726,GO:0045815,GO:0050660,GO:0071514,GO:0071515,GO:0071949,GO:0140682,GO:0140683,GO:0140718,GO:1902681,GO:1990841		K17046,K19413,K20182	04138,04148				00001,03036,04131				Amino_oxidase_175_704,DEK_C_84_133,SWIRM_7_62	ll-ll---l---h
APU25_24250		hypothetical protein	10	CM128234.1	391297	391936	+	3	67	ACKKBG_A26520	tie	1.0000	pass	554065.E1ZFS8	1.23e-21	95.1	OPT@131567|A-1,OPT@33090|Gg-11,OPT@2759|Z-5!	Eukaryota	1;131567;2759;33154;4751;451864;4890;716545;147537;3239873;3243772;34353;43987;1173061	S	YSL6	GO:0000325,GO:0009507,GO:0009526,GO:0009705,GO:0034755,GO:0035673		K24155					00001,04131				OPT_274_343,OPT_345_901	ll-l----l---h
APU25_24255		hypothetical protein	10	CM128234.1	392087	393983	+	4	420	ACKKBG_A26525	tie	0.9952	pass	3075.A0A087SH62	3.62e-256	706.0	adh_short@131567|Cbi-30	Eukaryota	1;131567;2759;33154;33208;6040;6042;1779146;6049;178475;178513;400682	COG0300	HSD2	GO:0004090,GO:0005515,GO:0005789,GO:0016020,GO:0016616,GO:0052650		K11165					00001				adh_short_57_251	ll-h----h---h
APU25_24260		hypothetical protein	10	CM128234.1	394650	398188	-	10	551	ACKKBG_A26530	tie	1.0000	pass	3075.A0A087SH61	0.0	1003.0	Peptidase_M32@131567|A-1	Eukaryota	1;131567;2759;33154;4751;112252;1913637;1137986;2212732;214503;4854;2779861;310910;1314771	COG2317													Peptidase_M32_22_512	------------h
APU25_24265		hypothetical protein	10	CM128234.1	398532	403309	+	8	1048	ACKKBG_A26535	tie	0.9943	pass	3075.A0A087SH60	0.0	1669.0	HECT@131567|A-1*,HECT@2759|fj-22	Eukaryota	1;131567;2759;33154;33208;6072;33213;33511;7586;133551;7624;7705;7681;7682;7687;307971;307972	S	UPL	GO:0000209,GO:0005515,GO:0005634,GO:0034450,GO:0061630,GO:0150052	ec:2.3.2.26	K10588	04120				00001,01000,04121				HECT_600_908	lllll---l---h
APU25_24270	PRPS6	hypothetical protein	10	CM128234.1	403732	404752	-	5	169	ACKKBG_A26540	tie	1.0000	pass	3075.A0A087SH59	1.06e-56	181.0	Ribosomal_S6@131567|A-1	Eukaryota	1;131567;2759;33090;3041;2692248;75966;35460;35461;191392;3075	COG0360				K02990	03010				00001,01610,03011				Ribosomal_S6_39_115	---hh---h---h
APU25_24275		hypothetical protein	10	CM128234.1	405003	405852	-	2	233	ACKKBG_A26545	tie	1.0000	pass	3075.A0A087SH58	1.09e-142	405.0	UNK.GRQN@131567|A-1	Eukaryota	1;131567;2759;2608109;2830;2608131;73020;418966;2902;2903	S	LOC112292030													l------------
APU25_24280		hypothetical protein	10	CM128234.1	406290	407937	+	5	326	ACKKBG_A26550	tie	0.9908	pass	3075.A0A087SH57	1.08e-113	370.0	NSRP1_N@2759|A-1,Glyco_hydro_9@131567|N-4,Glyco_hydro_9@35461|sj-21,SNF2-rel_dom@131567|eF-15,Helicase_C|T6EGXK@2759	Eukaryota	1;131567;2759;33154;4751;451864;4890;716545;147538;716546;715989;147548;5178;2316155;210567;2637819;1485229	COG0553	CHR3507	GO:0000122,GO:0000381,GO:0000398,GO:0000978,GO:0001501,GO:0001568,GO:0001701,GO:0001755,GO:0001756,GO:0001947,GO:0001964,GO:0001966,GO:0001974,GO:0002027,GO:0002039,GO:0002119,GO:0002244,GO:0003007,GO:0003222,GO:0003226,GO:0003674,GO:0003677,GO:0003682,GO:0003723,GO:0003729,GO:0005515,GO:0005524,GO:0005634,GO:0005654,GO:0005730,GO:0005737,GO:0006338,GO:0006355,GO:0006397,GO:0007350,GO:0007368,GO:0007379,GO:0007411,GO:0007417,GO:0007420,GO:0007476,GO:0007507,GO:0007512,GO:0007605,GO:0007614,GO:0007616,GO:0007626,GO:0007628,GO:0007632,GO:0008013,GO:0008015,GO:0008094,GO:0008150,GO:0008582,GO:0009303,GO:0009617,GO:0010468,GO:0010628,GO:0010880,GO:0014029,GO:0016322,GO:0016607,GO:0016887,GO:0019954,GO:0021545,GO:0021553,GO:0021602,GO:0021772,GO:0022010,GO:0022011,GO:0030178,GO:0030217,GO:0030282,GO:0030540,GO:0030587,GO:0031223,GO:0032502,GO:0032991,GO:0035116,GO:0035176,GO:0035845,GO:0035904,GO:0035909,GO:0036302,GO:0040011,GO:0040018,GO:0040039,GO:0042048,GO:0042393,GO:0042471,GO:0042472,GO:0042552,GO:0043009,GO:0043010,GO:0043066,GO:0043327,GO:0043473,GO:0043484,GO:0043584,GO:0045892,GO:0045893,GO:0045944,GO:0045945,GO:0046549,GO:0046622,GO:0048484,GO:0048538,GO:0048546,GO:0048565,GO:0048666,GO:0048701,GO:0048714,GO:0048752,GO:0048771,GO:0048798,GO:0048806,GO:0048812,GO:0048840,GO:0048844,GO:0048935,GO:0050767,GO:0050890,GO:0051216,GO:0060021,GO:0060041,GO:0060123,GO:0060134,GO:0060173,GO:0060319,GO:0060322,GO:0060324,GO:0060384,GO:0060411,GO:0060429,GO:0060729,GO:0062009,GO:0070016,GO:0071011,GO:0071013,GO:0071339,GO:0090090,GO:0120054,GO:0140002,GO:0140658,GO:0140750,GO:1902685,GO:1903688,GO:1904179,GO:1904888,GO:1990841,GO:1990904,GO:2000270	ec:3.2.1.4	K01179	00500,01100				00001,01000				Glyco_hydro_9_1327_1757,Helicase_C_741_863,NSRP1_N_64_177,SNF2-rel_dom_474_540,SNF2-rel_dom_541_710	lllll---l---h
APU25_24285		hypothetical protein	10	CM128234.1	408392	417567	+	27	1472	ACKKBG_A26555	tie	0.9959	internal_stop	3075.A0A087SH57	0.0	1873.0	NSRP1_N@2759|A-1,Glyco_hydro_9@131567|N-4,Glyco_hydro_9@35461|sj-21,SNF2-rel_dom@131567|eF-15,Helicase_C|T6EGXK@2759	Eukaryota	1;131567;2759;33154;4751;451864;4890;716545;147538;716546;715989;147548;5178;2316155;210567;2637819;1485229	COG0553	CHR3507	GO:0000122,GO:0000381,GO:0000398,GO:0000978,GO:0001501,GO:0001568,GO:0001701,GO:0001755,GO:0001756,GO:0001947,GO:0001964,GO:0001966,GO:0001974,GO:0002027,GO:0002039,GO:0002119,GO:0002244,GO:0003007,GO:0003222,GO:0003226,GO:0003674,GO:0003677,GO:0003682,GO:0003723,GO:0003729,GO:0005515,GO:0005524,GO:0005634,GO:0005654,GO:0005730,GO:0005737,GO:0006338,GO:0006355,GO:0006397,GO:0007350,GO:0007368,GO:0007379,GO:0007411,GO:0007417,GO:0007420,GO:0007476,GO:0007507,GO:0007512,GO:0007605,GO:0007614,GO:0007616,GO:0007626,GO:0007628,GO:0007632,GO:0008013,GO:0008015,GO:0008094,GO:0008150,GO:0008582,GO:0009303,GO:0009617,GO:0010468,GO:0010628,GO:0010880,GO:0014029,GO:0016322,GO:0016607,GO:0016887,GO:0019954,GO:0021545,GO:0021553,GO:0021602,GO:0021772,GO:0022010,GO:0022011,GO:0030178,GO:0030217,GO:0030282,GO:0030540,GO:0030587,GO:0031223,GO:0032502,GO:0032991,GO:0035116,GO:0035176,GO:0035845,GO:0035904,GO:0035909,GO:0036302,GO:0040011,GO:0040018,GO:0040039,GO:0042048,GO:0042393,GO:0042471,GO:0042472,GO:0042552,GO:0043009,GO:0043010,GO:0043066,GO:0043327,GO:0043473,GO:0043484,GO:0043584,GO:0045892,GO:0045893,GO:0045944,GO:0045945,GO:0046549,GO:0046622,GO:0048484,GO:0048538,GO:0048546,GO:0048565,GO:0048666,GO:0048701,GO:0048714,GO:0048752,GO:0048771,GO:0048798,GO:0048806,GO:0048812,GO:0048840,GO:0048844,GO:0048935,GO:0050767,GO:0050890,GO:0051216,GO:0060021,GO:0060041,GO:0060123,GO:0060134,GO:0060173,GO:0060319,GO:0060322,GO:0060324,GO:0060384,GO:0060411,GO:0060429,GO:0060729,GO:0062009,GO:0070016,GO:0071011,GO:0071013,GO:0071339,GO:0090090,GO:0120054,GO:0140002,GO:0140658,GO:0140750,GO:1902685,GO:1903688,GO:1904179,GO:1904888,GO:1990841,GO:1990904,GO:2000270	ec:3.2.1.4	K01179	00500,01100				00001,01000				Glyco_hydro_9_1327_1757,Helicase_C_741_863,NSRP1_N_64_177,SNF2-rel_dom_474_540,SNF2-rel_dom_541_710	lllll---l---h
APU25_24290		hypothetical protein	10	CM128234.1	418227	420345	+	5	470	ACKKBG_A26575	tie	0.9936	pass	3075.A0A087SH57	0.0	919.0	NSRP1_N@2759|A-1,Glyco_hydro_9@131567|N-4,Glyco_hydro_9@35461|sj-21,SNF2-rel_dom@131567|eF-15,Helicase_C|T6EGXK@2759	Eukaryota	1;131567;2759;33154;4751;451864;4890;716545;147538;716546;715989;147548;5178;2316155;210567;2637819;1485229	COG0553	CHR3507	GO:0000122,GO:0000381,GO:0000398,GO:0000978,GO:0001501,GO:0001568,GO:0001701,GO:0001755,GO:0001756,GO:0001947,GO:0001964,GO:0001966,GO:0001974,GO:0002027,GO:0002039,GO:0002119,GO:0002244,GO:0003007,GO:0003222,GO:0003226,GO:0003674,GO:0003677,GO:0003682,GO:0003723,GO:0003729,GO:0005515,GO:0005524,GO:0005634,GO:0005654,GO:0005730,GO:0005737,GO:0006338,GO:0006355,GO:0006397,GO:0007350,GO:0007368,GO:0007379,GO:0007411,GO:0007417,GO:0007420,GO:0007476,GO:0007507,GO:0007512,GO:0007605,GO:0007614,GO:0007616,GO:0007626,GO:0007628,GO:0007632,GO:0008013,GO:0008015,GO:0008094,GO:0008150,GO:0008582,GO:0009303,GO:0009617,GO:0010468,GO:0010628,GO:0010880,GO:0014029,GO:0016322,GO:0016607,GO:0016887,GO:0019954,GO:0021545,GO:0021553,GO:0021602,GO:0021772,GO:0022010,GO:0022011,GO:0030178,GO:0030217,GO:0030282,GO:0030540,GO:0030587,GO:0031223,GO:0032502,GO:0032991,GO:0035116,GO:0035176,GO:0035845,GO:0035904,GO:0035909,GO:0036302,GO:0040011,GO:0040018,GO:0040039,GO:0042048,GO:0042393,GO:0042471,GO:0042472,GO:0042552,GO:0043009,GO:0043010,GO:0043066,GO:0043327,GO:0043473,GO:0043484,GO:0043584,GO:0045892,GO:0045893,GO:0045944,GO:0045945,GO:0046549,GO:0046622,GO:0048484,GO:0048538,GO:0048546,GO:0048565,GO:0048666,GO:0048701,GO:0048714,GO:0048752,GO:0048771,GO:0048798,GO:0048806,GO:0048812,GO:0048840,GO:0048844,GO:0048935,GO:0050767,GO:0050890,GO:0051216,GO:0060021,GO:0060041,GO:0060123,GO:0060134,GO:0060173,GO:0060319,GO:0060322,GO:0060324,GO:0060384,GO:0060411,GO:0060429,GO:0060729,GO:0062009,GO:0070016,GO:0071011,GO:0071013,GO:0071339,GO:0090090,GO:0120054,GO:0140002,GO:0140658,GO:0140750,GO:1902685,GO:1903688,GO:1904179,GO:1904888,GO:1990841,GO:1990904,GO:2000270	ec:3.2.1.4	K01179	00500,01100				00001,01000				Glyco_hydro_9_1327_1757,Helicase_C_741_863,NSRP1_N_64_177,SNF2-rel_dom_474_540,SNF2-rel_dom_541_710	lllll---l---h
APU25_24295	SNAPG1	hypothetical protein	10	CM128234.1	420730	422431	+	6	309	ACKKBG_A26580	tie	0.9968	pass	3075.A0A087SH56	5.95e-208	577.0	SNAP@131567|B-2	Eukaryota	1;131567;2759;2611341;207245;5738;5739;68459;5740;5741;658858		snapG1	GO:0005483,GO:0005515,GO:0005829,GO:0006891,GO:0007269,GO:0016082,GO:0048190,GO:0050821,GO:0061025,GO:0065003		K21198					00001,04131				SNAP_10_153	ll-h----h---h
APU25_24300		hypothetical protein	10	CM128234.1	422762	424184	-	3	330	ACKKBG_A26585	tie	0.9909	pass	3075.A0A087SH55	9.47e-164	464.0	EAF@2759|A-1	Eukaryota	1;131567;2759;33154;4751;451864;4890;716545;147538;716546;147545;451870;34395;43219;5587;86056;1442369	S	EAF2	GO:0000122,GO:0003674,GO:0003682,GO:0003711,GO:0003714,GO:0005515,GO:0005575,GO:0005634,GO:0005654,GO:0006368,GO:0007507,GO:0008013,GO:0008023,GO:0008150,GO:0014812,GO:0016604,GO:0016607,GO:0030111,GO:0030308,GO:0031016,GO:0032783,GO:0034243,GO:0034605,GO:0042060,GO:0042074,GO:0045171,GO:0045893,GO:0045944,GO:0060028,GO:0060029,GO:0060215,GO:0060216,GO:0060770,GO:0070016,GO:0097193,GO:1905382		K15186,K15563,K20295,K23612	04144				00001,03021,04131,04812				EAF_9_101	ll-ll---l---h
APU25_24305	POLQ2	hypothetical protein	10	CM128234.1	424761	431163	+	17	1085	ACKKBG_A26590	tie	0.9954	pass	3075.A0A087SH54	0.0	1227.0	DEAD@131567|NF-15!	Eukaryota	1;131567;2759;33090;3041;2692248;3166;2812636;3042;3065;3066;3067;3068	COG1110	MER3		ec:5.6.2.4,ec:5.6.2.5,ec:5.6.2.7	K10730,K11592,K12823,K13131,K13179,K13181,K14635,K14805,K14806,K14809,K15271,K18409,K18655,K20103,K24733	03013,03015,03040				00001,01000,01009,03009,03019,03032,03036,03041,03400,04990				DEAD_3_167	l-lll---l---h
APU25_24310		hypothetical protein	10	CM128234.1	431635	433456	+	5	348	ACKKBG_A26595	tie	1.0000	pass	3075.A0A087SH54	5.24e-117	372.0	DEAD@131567|NF-15!	Eukaryota	1;131567;2759;33090;3041;2692248;3166;2812636;3042;3065;3066;3067;3068	COG1110	MER3		ec:5.6.2.4,ec:5.6.2.5,ec:5.6.2.7	K10730,K11592,K12823,K13131,K13179,K13181,K14635,K14805,K14806,K14809,K15271,K18409,K18655,K20103,K24733	03013,03015,03040				00001,01000,01009,03009,03019,03032,03036,03041,03400,04990				DEAD_3_167	l-lll---l---h
APU25_24315		hypothetical protein	10	CM128234.1	433862	435437	-	6	234	ACKKBG_A26600	tie	0.9701	pass	3075.A0A087SH53	2.37e-154	436.0	Peptidase_C12@131567|A-1*,Peptidase_C12@2759|F-3!	Eukaryota	1;131567;2759;33154;4751;112252;1031332;2683658;1493516;1246581	S	UCH3	GO:0000338,GO:0002931,GO:0004197,GO:0004520,GO:0004843,GO:0005515,GO:0005737,GO:0006511,GO:0007131,GO:0007219,GO:0007409,GO:0007412,GO:0007628,GO:0008233,GO:0008242,GO:0008283,GO:0010498,GO:0010992,GO:0016567,GO:0016579,GO:0019784,GO:0019896,GO:0030163,GO:0030511,GO:0030547,GO:0031625,GO:0031694,GO:0032869,GO:0042138,GO:0042755,GO:0043022,GO:0043130,GO:0043409,GO:0043687,GO:0045600,GO:0045821,GO:0050905,GO:0051604,GO:0055001,GO:0060041,GO:0061067,GO:0070137,GO:0071466,GO:0101005,GO:0140492,GO:0140757,GO:1904888,GO:1905168	ec:3.4.19.12	K05609	03018,05012,05022				00001,01000,01002,04121				Peptidase_C12_6_214	llhhl---h---h
APU25_24320	ZIM17	hypothetical protein	10	CM128234.1	435805	436581	-	3	178	ACKKBG_A26605	tie	0.9888	pass	554055.A0A2P6VAB1	1.01e-41	147.0	zf-DNL@2759|A-1	Eukaryota	1;131567;2759;33090;35493;131221;3193;58023;78536;58024;3398;1437183;4447;1437197;4734;38820;4479;359160;147367;147380;1648021;4527;4530;39947	S	DNLZ	GO:0003674,GO:0005515,GO:0005575,GO:0005634,GO:0005654,GO:0005739,GO:0005759,GO:0005829,GO:0006457,GO:0006754,GO:0006986,GO:0007005,GO:0008150,GO:0008270,GO:0030150,GO:0030544,GO:0033554,GO:0034605,GO:0044183,GO:0050821,GO:0051087,GO:0051131,GO:0098609,GO:0141156	ec:7.3.2.7	K17808	03010,03060				00001,03029				zf-DNL_114_174	lllhl---h---h
APU25_24325		hypothetical protein	10	CM128234.1	436832	438537	+	5	359	ACKKBG_A26610	tie	0.9944	pass	3075.A0A087SH51	4.9e-228	649.0	UNK.KOX3@2692248|A-1	Eukaryota	1;131567;2759;33090;3041;2692248;3166;2812636;3042;3051;3052;1157962	S														-------------
APU25_24330		hypothetical protein	10	CM128234.1	439089	441276	+	5	497	ACKKBG_A26615	tie	0.9940	pass	3075.A0A087SH51	2.85e-280	787.0	UNK.KOX3@2692248|A-1	Eukaryota	1;131567;2759;33090;3041;2692248;3166;2812636;3042;3051;3052;1157962	S														-------------
APU25_24335		hypothetical protein	10	CM128234.1	441960	442697	+	1	245	ACKKBG_A26620	tie	1.0000	pass	3075.A0A087SH50	2.27e-169	475.0	UNK.41UP@3041|A-1	Eukaryota	1;131567;2759;33090;3041;2302911;2302912;2302913;2302914;1764295	S														-------------
APU25_24340		hypothetical protein	10	CM128234.1	443038	443832	+	4	145	ACKKBG_A26625	tie	0.9724	pass																					
APU25_24345		hypothetical protein	10	CM128234.1	443998	446568	-	6	510	ACKKBG_A26630	tie	0.9882	pass																					
APU25_24350		hypothetical protein	10	CM128234.1	448648	449417	-	3	173	ACKKBG_A26635	tie	0.9884	pass	3075.A0A087SH47	1.56e-70	216.0	Pterin_4a@131567|A-1	Eukaryota	1;131567;2759;554296;2925400;172820;877559;529818;461836	COG2154	11415697	GO:0005739,GO:0008124,GO:0009507	ec:4.2.1.96	K01724	00790,01100				00001,01000,04147				Pterin_4a_4_86	llhhh---h---h
APU25_24355		hypothetical protein	10	CM128234.1	450394	452199	+	8	213	ACKKBG_A26640	tie	0.9859	pass	3075.A0A087SU66	4.4e-18	91.3	PK_C@131567|A-1,PK@131567|A-1	Eukaryota	1;131567;2759;33090;35493;131221;3193;58023;78536;58024;3398;1437183;4447;1437197;4734;38820;4479;359160;147368;2822797;147385;15367;15368	COG0469	PKP2	GO:0000287,GO:0004743,GO:0005739,GO:0006629,GO:0006633,GO:0009507,GO:0009570,GO:0010431,GO:0030955,GO:0048316	ec:2.7.1.40	K00873	00010,00620,01100,01110,01200,01230	M00001,M00002			00001,01000,04131,04147				PK_224_564,PK_C_602_696	llhhhh--h---h
APU25_24360		hypothetical protein	10	CM128234.1	452847	456800	+	12	600	ACKKBG_A26645	tie	0.9950	pass	3075.A0A087SH45	0.0	1047.0	MFS_1@2759|AwY-21,MFS_1@131567|UZ-14,MFS_1@35461|EPz-27	Eukaryota	1;131567;2759;2698737;33634;4762;4776;4777;184462;272952;559515	S	g96	GO:0000325,GO:0005315,GO:0005634,GO:0005773,GO:0005774,GO:0005794,GO:0005886,GO:0006817,GO:0009705,GO:0020011,GO:0055062,GO:1905011		K12307	04142				00001,02000				MFS_1_52_428	ll-hl---h---h
APU25_24365	GPX4	hypothetical protein	10	CM128234.1	457394	458864	-	3	328	ACKKBG_A26650	tie	0.9817	pass	3075.A0A087SH44	1.93e-202	565.0	GSHPx@131567|JS-19	Eukaryota	1;131567;2759;33090;3041;2692248;75966;35460;35461;191392;3075	COG0386													GSHPx_172_277	------------h
APU25_24370	VDE1	hypothetical protein	10	CM128234.1	459330	461658	-	8	357	ACKKBG_A26655	tie	1.0000	pass	3075.A0A087SH43	3.75e-196	550.0	VDE@131567|A-1*,VDE@2759|C-2	Eukaryota	1;131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43738;43741;43746;7214;43845;46877;7215;32341;32355;32358;7237;46245	S	VDE	GO:0005515,GO:0005576,GO:0005829,GO:0006631,GO:0009408,GO:0009507,GO:0009534,GO:0009543,GO:0010028,GO:0015994,GO:0016122,GO:0019904,GO:0030095,GO:0031977,GO:0046422	ec:1.23.5.1	K09839	00906,01100,01110				00001,01000				VDE_4_255	mlhhh---h---h
APU25_24375		hypothetical protein	10	CM128234.1	462275	463825	+	4	367	ACKKBG_A26660	tie	0.9782	pass	3075.A0A087SH42	9.2e-186	532.0	UNK.KX56@2759|A-1	Eukaryota	1;131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;7898;186623;41665;32443;1489341;186625;1489388;123365;123366;123367;123368;123369;1489872;1489883;129912;1489884;72045;129917;72046;109280	S														-------------
APU25_24380		hypothetical protein	10	CM128234.1	464873	466780	-	5	391	ACKKBG_A26665	tie	0.9949	pass	3075.A0A087SH41	5.16e-265	727.0	Oxidored_FMN@131567|BRM-22	Eukaryota	1;131567;2759;2698737;33634;2696291;569578;2870;2877;2878;2879;2880	COG1902	OPR11	GO:0005515,GO:0005634,GO:0005737,GO:0005739,GO:0005777,GO:0005829,GO:0006629,GO:0006952,GO:0008150,GO:0009611,GO:0009620,GO:0009695,GO:0009751,GO:0010181,GO:0010193,GO:0016628,GO:0016629,GO:0031407,GO:0031408,GO:0042802,GO:0048443,GO:0071456	ec:1.3.1.42	K05894	00592,01100,01110	M00113			00001,01000				Oxidored_FMN_9_317	llhhhh--h---h
APU25_24385		hypothetical protein	10	CM128234.1	467260	467992	-	3	144	ACKKBG_A26670	tie	0.9931	pass	1291522.A0A059LNX9	6.06e-18	82.8	UNK.KFPZ@2692248|A-1	Eukaryota	1;131567;2759;33090;3041;2692248;75966;75981;35472;41891;248742;574566	S														-------------
APU25_24390		hypothetical protein	10	CM128234.1	468640	474269	-	12	1038	ACKKBG_A26675	tie	0.9913	pass	3075.A0A087SH40	0.0	1538.0	Pkinase|SFJSDK@131567,Pkinase|SFJSDK@2692248	Eukaryota	1;131567;2759;33090;3041;2692248;75966;35460;35461;145474;2626013;1291522														Pkinase_578_838	------------h
APU25_24395	CTP1A	hypothetical protein	10	CM128234.1	474855	478637	+	5	987	ACKKBG_A26680	tie	0.9970	pass	3075.A0A087SH38	0.0	1632.0	E1-E2_ATPase@2692248|HVH-39,E1-E2_ATPase@2759|Aau-29,E1-E2_ATPase@131567|fM-23!,HMA@2692248|NTo-43,HMA@2759|Gac-34,HMA@131567|DFe-28!,Hydrolase@2759|CGo-26,Hydrolase@75966|Gcr-37,Hydrolase@131567|BBC-22!	Eukaryota	1;131567;2759;2611352;5752;2601529;2601530;5765;5761;5762	COG2217	HMA4	GO:0005515,GO:0005768,GO:0005774,GO:0005794,GO:0005802,GO:0005886,GO:0009723,GO:0009873,GO:0010119,GO:0010273,GO:0046688,GO:0071280,GO:0140581	ec:7.2.2.8	K17686	04016				00001,01000				E1-E2_ATPase_313_493,HMA_14_73,HMA_93_147,Hydrolase_513_786	llhhh---h---h
APU25_24400		hypothetical protein	10	CM128234.1	479212	480873	-	5	318	ACKKBG_A26685	tie	0.9843	pass																					
APU25_24405		hypothetical protein	10	CM128234.1	482069	483345	+	3	292	ACKKBG_A26690	tie	0.9829	pass	3075.A0A087SH36	5.19e-108	318.0	Acetyltransf_1@131567|CBt-24	Eukaryota	1;131567;2759;2608109;2830;2608131;73020;418966;2902;2903	COG0456	BnaC06g05060D	GO:0004596,GO:0006474,GO:0008080,GO:0008999,GO:0009507,GO:0018394,GO:0061733,GO:0120518,GO:1990189											Acetyltransf_1_7_93	ll----------h
APU25_24410		hypothetical protein	10	CM128234.1	483831	486123	-	8	387	ACKKBG_A26695	tie	0.9716	pass	3075.A0A087SH35	2.07e-247	682.0	Aldo_ket_red@131567|BUm-20	Eukaryota	1;131567;2759;2698737;33634;4762;4776;4777;4783;4795	COG0667	LOC107772389	GO:0003674,GO:0005576,GO:0005737,GO:0005886,GO:0009506											Aldo_ket_red_22_328	ml----------h
APU25_24415		hypothetical protein	10	CM128234.1	486707	489564	+	9	432	ACKKBG_A26700	tie	0.9907	pass	3075.A0A087SH34	5.33e-260	718.0	SANT_DAMP1_like@2759|A-1	Eukaryota	1;131567;2759;33154;4751;451864;5204;5302;155619;355688;5303;5317;5324;5643	S	SWC4	GO:0000122,GO:0000812,GO:0002225,GO:0003677,GO:0005515,GO:0005634,GO:0006281,GO:0006338,GO:0006351,GO:0006355,GO:0008150,GO:0009996,GO:0035267,GO:0042307,GO:0042981,GO:0045089,GO:0045471,GO:0045815,GO:0045892,GO:0045893,GO:0051276,GO:0051726,GO:0060041,GO:0140861,GO:1905168,GO:2000779		K11324	03082				00001,03036				SANT_DAMP1_like_118_197	ll-hh---h---h
APU25_24420		hypothetical protein	10	CM128234.1	490027	494300	+	12	764	ACKKBG_A26710	tie	0.9948	pass	3075.A0A087SH33	4.09e-245	696.0	FHA@2759|Ti-15,FHA@131567|Ab-8	Eukaryota	1;131567;2759;33090;3041;2692248;75966;35460;35461;191392;3075	COG1716													FHA_25_85	------------h
APU25_24425		hypothetical protein	10	CM128234.1	495128	500690	-	8	1274	ACKKBG_A26715	tie	0.9867	pass	3075.A0A087SH32	0.0	1022.0	Arm@131567|BR-10	Eukaryota	1;131567;2759;2608109;2830;2608131;73020;418966;2902;2903	COG1413	FBX5	GO:0003674,GO:0005515,GO:0005634,GO:0048527		K08332,K22390					00001,03029,04131				Arm_556_593,Arm_645_678	ll-l----l---h
APU25_24430		hypothetical protein	10	CM128234.1	501698	503635	+	5	392	ACKKBG_A26720	tie	0.9949	pass	3075.A0A087SH31	1.19e-243	672.0	Tub@131567|A-1*,Tub@2759|z-7	Eukaryota	1;131567;2759;33090;3041;2692248;3166;2812636;35491;35466;307506;307507	S	TULP6	GO:0000976,GO:0003674,GO:0003700,GO:0005515,GO:0005634,GO:0005737,GO:0005739,GO:0005829,GO:0005886,GO:0006355,GO:0009507,GO:0009536,GO:0009555,GO:0009620,GO:0009651,GO:0042542,GO:0071470		K19600					00001,03037,04990				Tub_118_336	ll-l----l---h
APU25_24435		hypothetical protein	10	CM128234.1	504018	506883	+	7	493	ACKKBG_A26725	tie	1.0000	pass	3075.A0A087SH30	0.0	913.0	MFS_1@131567|ASC-19,MFS_1@2759|AyT-21	Eukaryota	1;131567;2759;2608109;2830;2608131;73020;418966;2902;2903	S	MFSD14B	GO:0000139,GO:0001675,GO:0005515,GO:0005789,GO:0007283,GO:0007286,GO:0007289,GO:0016020,GO:0022857,GO:0030382,GO:0055085,GO:0140734											MFS_1_54_410	ll----------h
APU25_24440		hypothetical protein	10	CM128234.1	507252	508288	-	4	190	ACKKBG_A26730	tie	0.9947	pass	3075.A0A087SH29	3.53e-20	95.9	Tyr_Deacylase@131567|A-1	Eukaryota	1;131567;2759;33154;33208;6072;33213;33317;1206794;6231;119089;6236;2301116;2301119;27829;33278;53469;29169;29170	COG1490	PER19_0	GO:0003677,GO:0005575,GO:0005737,GO:0005739,GO:0019478,GO:0051499,GO:0051500,GO:0106026	ec:3.1.1.96	K07560					00001,01000,03016				Tyr_Deacylase_2_143	llll----l---h
